DriverNumber,Season,RoundNumber,TeamName,Position,QualiPosition,FastestTime,LastFinish,RollingAverage3,RollingStd3,Delta
16,2023,18,Ferrari,20.0,1.0,94.723,5.0,4.666666666666667,3.785938897200181,5.564999999999998
18,2023,18,Aston Martin,7.0,19.0,96.589,11.0,16.0,3.6055512754639896,7.430999999999997
20,2023,18,Haas F1 Team,14.0,14.0,95.88,14.0,13.333333333333334,1.1547005383792561,6.721999999999994
22,2023,18,AlphaTauri,8.0,11.0,95.697,15.0,13.0,7.000000000000001,6.5390000000000015
23,2023,18,Williams,9.0,18.0,96.315,13.0,13.333333333333334,6.506407098647712,7.1569999999999965
24,2023,18,Alfa Romeo,13.0,12.0,95.698,9.0,13.0,3.6055512754639922,6.539999999999992
27,2023,18,Haas F1 Team,11.0,16.0,96.235,16.0,14.333333333333334,2.886751345948126,7.076999999999998
31,2023,18,Alpine,20.0,8.0,95.154,7.0,11.0,6.0827625302982264,5.995999999999995
44,2023,18,Mercedes,19.0,3.0,94.862,20.0,7.333333333333333,2.0816659994661215,5.7039999999999935
55,2023,18,Ferrari,3.0,4.0,94.945,20.0,13.666666666666666,9.291573243177568,5.786999999999992
63,2023,18,Mercedes,5.0,5.0,95.079,4.0,4.333333333333333,3.2145502536643207,5.920999999999992
77,2023,18,Alfa Romeo,12.0,13.0,95.858,8.0,13.0,4.358898943540675,6.700000000000003
81,2023,18,McLaren,20.0,10.0,95.467,2.0,7.666666666666667,10.692676621563626,6.3089999999999975
1,2023,19,Red Bull Racing,1.0,3.0,77.263,1.0,1.6666666666666667,0.5773502691896409,0.09700000000000841
2,2023,19,Williams,16.0,20.0,79.965,10.0,16.666666666666668,5.773502691896258,2.7990000000000066
3,2023,19,AlphaTauri,7.0,4.0,77.382,15.0,16.333333333333332,1.5275252316519494,0.21600000000000819
4,2023,19,McLaren,5.0,19.0,81.554,2.0,3.3333333333333335,2.5166114784235765,4.388000000000005
10,2023,19,Alpine,11.0,11.0,78.521,6.0,16.666666666666668,2.5166114784235813,1.355000000000004
11,2023,19,Red Bull Racing,20.0,5.0,77.423,4.0,6.0,3.4641016151377593,0.257000000000005
14,2023,19,Aston Martin,20.0,13.0,78.738,20.0,7.333333333333333,0.5773502691897578,1.5720000000000027
16,2023,19,Ferrari,3.0,1.0,77.166,20.0,4.666666666666667,1.5275252316519423,0.0
18,2023,19,Aston Martin,17.0,18.0,79.227,7.0,15.666666666666666,3.785938897200183,2.061000000000007
20,2023,19,Haas F1 Team,20.0,17.0,79.163,14.0,14.0,5.000000000000002,1.9969999999999999
22,2023,19,AlphaTauri,12.0,15.0,78.89,8.0,11.333333333333334,1.1547005383792557,1.7240000000000038
23,2023,19,Williams,9.0,14.0,78.828,9.0,15.666666666666666,3.7859388972001824,1.6620000000000061
24,2023,19,Alfa Romeo,14.0,10.0,78.05,13.0,13.333333333333334,1.5275252316519539,0.8840000000000003
27,2023,19,Haas F1 Team,13.0,12.0,78.524,11.0,13.333333333333334,5.859465277082314,1.358000000000004
31,2023,19,Alpine,10.0,16.0,79.08,20.0,14.0,3.605551275463992,1.9140000000000015
44,2023,19,Mercedes,2.0,6.0,77.454,19.0,5.333333333333333,3.055050463303882,0.2879999999999967
55,2023,19,Ferrari,4.0,2.0,77.233,3.0,12.333333333333334,6.806859285554045,0.06700000000000728
63,2023,19,Mercedes,6.0,8.0,77.673,5.0,3.3333333333333335,2.081665999466136,0.507000000000005
77,2023,19,Alfa Romeo,15.0,9.0,78.016,12.0,16.0,4.000000000000002,0.8500000000000085
81,2023,19,McLaren,8.0,7.0,77.623,20.0,9.0,9.539392014169454,0.45700000000000784
1,2023,20,Red Bull Racing,1.0,1.0,70.162,1.0,1.6666666666666667,1.154700538379259,0.14100000000000534
2,2023,20,Williams,11.0,19.0,71.035,16.0,15.333333333333334,5.033222956847168,1.0139999999999958
3,2023,20,AlphaTauri,13.0,17.0,70.843,7.0,10.0,5.196152422706632,0.8220000000000027
4,2023,20,McLaren,2.0,7.0,70.021,5.0,5.0,3.6055512754639882,0.0
10,2023,20,Alpine,7.0,13.0,70.567,11.0,14.0,4.3588989435406695,0.5459999999999923
11,2023,20,Red Bull Racing,4.0,9.0,70.219,20.0,10.0,8.888194417315587,0.1979999999999933
14,2023,20,Aston Martin,3.0,4.0,70.237,20.0,14.0,4.582575694955842,0.21599999999999397
16,2023,20,Ferrari,20.0,2.0,70.303,3.0,3.3333333333333335,2.516611478423581,0.2819999999999965
18,2023,20,Aston Martin,5.0,3.0,70.375,17.0,14.0,1.7320508075688739,0.3539999999999992
20,2023,20,Haas F1 Team,20.0,14.0,70.602,20.0,16.0,4.582575694955842,0.5810000000000031
22,2023,20,AlphaTauri,9.0,16.0,70.837,12.0,13.666666666666666,6.5064070986477125,0.8160000000000025
23,2023,20,Williams,20.0,15.0,70.621,9.0,14.0,1.9999999999999996,0.5999999999999943
24,2023,20,Alfa Romeo,20.0,20.0,71.275,14.0,15.333333333333334,3.2145502536643216,1.2540000000000049
27,2023,20,Haas F1 Team,12.0,11.0,70.475,13.0,9.666666666666666,2.886751345948125,0.4539999999999935
31,2023,20,Alpine,10.0,12.0,70.562,10.0,13.666666666666666,5.131601439446887,0.5409999999999968
44,2023,20,Mercedes,8.0,5.0,70.266,2.0,8.666666666666666,9.865765724632492,0.24500000000000455
55,2023,20,Ferrari,6.0,8.0,70.254,4.0,9.0,9.643650760992955,0.2330000000000041
63,2023,20,Mercedes,20.0,6.0,70.316,6.0,5.333333333333333,1.1547005383792575,0.2950000000000017
77,2023,20,Alfa Romeo,20.0,18.0,70.955,15.0,14.0,3.605551275463989,0.9339999999999975
81,2023,20,McLaren,14.0,10.0,70.33,8.0,6.0,1.7320508075688605,0.3089999999999975
1,2023,21,Red Bull Racing,1.0,3.0,93.104,1.0,5.0,1.7320508075688854,23.593000000000004
2,2023,21,Williams,16.0,7.0,93.513,11.0,12.333333333333334,3.2145502536643207,24.00200000000001
3,2023,21,AlphaTauri,14.0,15.0,94.308,13.0,13.333333333333334,6.506407098647712,24.79700000000001
4,2023,21,McLaren,20.0,16.0,94.703,2.0,7.666666666666667,10.692676621563628,25.192000000000007
10,2023,21,Alpine,11.0,5.0,93.239,7.0,13.0,2.6457513110645823,23.72800000000001
11,2023,21,Red Bull Racing,3.0,12.0,93.855,4.0,9.333333333333334,6.806859285554044,24.34400000000001
14,2023,21,Aston Martin,9.0,10.0,93.555,3.0,15.0,8.660254037844387,24.04400000000001
16,2023,21,Ferrari,2.0,1.0,92.726,20.0,3.0,0.9999999999999925,23.215000000000003
18,2023,21,Aston Martin,5.0,14.0,94.199,5.0,11.666666666666666,2.081665999466129,24.688000000000002
20,2023,21,Haas F1 Team,13.0,9.0,93.537,20.0,15.666666666666666,7.505553499465136,24.02600000000001
22,2023,21,AlphaTauri,18.0,20.0,96.447,9.0,16.0,4.582575694955842,26.936000000000007
23,2023,21,Williams,12.0,6.0,93.323,20.0,15.666666666666666,4.041451884327379,23.811999999999998
24,2023,21,Alfa Romeo,15.0,18.0,94.849,20.0,15.666666666666666,4.041451884327383,25.338000000000008
27,2023,21,Haas F1 Team,19.0,13.0,93.979,12.0,13.666666666666666,5.686240703077325,24.468000000000004
31,2023,21,Alpine,4.0,17.0,94.834,10.0,10.0,2.645751311064622,25.323000000000008
44,2023,21,Mercedes,7.0,11.0,93.837,8.0,4.666666666666667,3.055050463303878,24.326000000000008
55,2023,21,Ferrari,6.0,2.0,92.77,6.0,7.0,8.717797887081348,23.259
63,2023,21,Mercedes,8.0,4.0,93.112,20.0,4.333333333333333,3.055050463303893,23.601
77,2023,21,Alfa Romeo,17.0,8.0,93.525,20.0,14.333333333333334,5.507570547286101,24.01400000000001
81,2023,21,McLaren,10.0,19.0,94.85,14.0,9.0,4.582575694955835,25.339
1,2023,22,Red Bull Racing,1.0,1.0,83.445,1.0,1.6666666666666667,1.1547005383792586,0.0
2,2023,22,Williams,16.0,20.0,84.532,16.0,14.333333333333334,2.886751345948131,1.0870000000000033
3,2023,22,AlphaTauri,11.0,15.0,84.442,14.0,14.333333333333334,5.507570547286101,0.9969999999999999
4,2023,22,McLaren,5.0,5.0,83.816,20.0,4.333333333333333,2.8867513459481287,0.3710000000000093
10,2023,22,Alpine,13.0,10.0,84.078,11.0,9.0,5.567764362830014,0.6330000000000098
11,2023,22,Red Bull Racing,4.0,9.0,84.116,3.0,5.666666666666667,4.618802153517009,0.6710000000000065
14,2023,22,Aston Martin,7.0,7.0,84.084,9.0,16.0,3.464101615137752,0.63900000000001
16,2023,22,Ferrari,2.0,2.0,83.584,2.0,9.0,9.643650760992955,0.13900000000001
18,2023,22,Aston Martin,10.0,13.0,84.405,5.0,14.666666666666666,6.110100926607785,0.960000000000008
20,2023,22,Haas F1 Team,20.0,17.0,84.764,13.0,16.666666666666668,3.511884584284247,1.3190000000000026
22,2023,22,AlphaTauri,8.0,6.0,83.968,18.0,11.666666666666666,5.033222956847165,0.5230000000000103
23,2023,22,Williams,14.0,14.0,84.298,12.0,14.666666666666666,4.725815626252608,0.8530000000000086
24,2023,22,Alfa Romeo,17.0,19.0,85.159,15.0,14.0,1.7320508075688825,1.7140000000000128
27,2023,22,Haas F1 Team,15.0,8.0,84.108,19.0,16.0,6.0827625302982185,0.6630000000000109
31,2023,22,Alpine,12.0,12.0,84.391,4.0,7.0,5.000000000000027,0.9460000000000122
44,2023,22,Mercedes,9.0,11.0,84.359,7.0,16.0,5.291502622129183,0.9140000000000015
55,2023,22,Ferrari,18.0,16.0,84.738,6.0,12.333333333333334,8.02080627701064,1.2930000000000064
63,2023,22,Mercedes,3.0,4.0,83.788,8.0,4.333333333333333,0.5773502691896237,0.3430000000000035
77,2023,22,Alfa Romeo,19.0,18.0,84.788,17.0,15.0,1.9999999999999996,1.3430000000000035
81,2023,22,McLaren,6.0,3.0,83.782,10.0,7.666666666666667,2.516611478423574,0.3370000000000033
1,2024,1,Red Bull Racing,1.0,1.0,89.179,1.0,10.0,12.727922061357855,14.082999999999998
2,2024,1,Williams,20.0,18.0,90.77,16.0,12.0,0.0,15.673999999999992
3,2024,1,RB,13.0,14.0,90.278,11.0,14.0,0.0,15.182000000000002
4,2024,1,McLaren,6.0,7.0,89.614,5.0,16.0,1.4142135623730951,14.518
10,2024,1,Alpine,18.0,20.0,90.948,13.0,14.5,7.7781745930520225,15.85199999999999
11,2024,1,Red Bull Racing,2.0,5.0,89.537,4.0,10.0,11.313708498984761,14.441000000000003
14,2024,1,Aston Martin,9.0,6.0,89.542,7.0,6.0,4.242640687119285,14.445999999999998
16,2024,1,Ferrari,4.0,2.0,89.165,2.0,10.5,13.435028842544403,14.069000000000003
18,2024,1,Aston Martin,10.0,12.0,89.965,10.0,9.0,4.242640687119285,14.869
20,2024,1,Haas F1 Team,12.0,15.0,90.529,20.0,9.0,5.656854249492381,15.432999999999993
22,2024,1,RB,14.0,11.0,90.129,8.0,9.5,2.1213203435596424,15.033000000000001
23,2024,1,Williams,15.0,13.0,90.221,14.0,11.5,2.1213203435596424,15.125
24,2024,1,Kick Sauber,11.0,17.0,90.757,17.0,13.0,4.242640687119285,15.661000000000001
27,2024,1,Haas F1 Team,16.0,10.0,89.851,15.0,16.0,1.4142135623730951,14.754999999999995
31,2024,1,Alpine,17.0,19.0,90.793,12.0,13.5,9.192388155425117,15.697000000000003
44,2024,1,Mercedes,7.0,9.0,89.71,9.0,4.0,1.4142135623730951,14.61399999999999
55,2024,1,Ferrari,3.0,4.0,89.507,18.0,3.0,1.4142135623730951,14.411000000000001
63,2024,1,Mercedes,5.0,3.0,89.485,3.0,5.5,2.1213203435596424,14.388999999999996
77,2024,1,Kick Sauber,19.0,16.0,90.756,19.0,7.0,1.4142135623730951,15.659999999999997
81,2024,1,McLaren,8.0,8.0,89.683,6.0,20.0,0.0,14.587000000000003
1,2024,2,Red Bull Racing,1.0,1.0,87.472,1.0,1.6666666666666667,0.5773502691896258,0.0
2,2024,2,Williams,14.0,19.0,89.526,20.0,16.0,4.0,2.054000000000002
3,2024,2,RB,16.0,14.0,89.025,13.0,15.666666666666666,3.785938897200183,1.5530000000000115
4,2024,2,McLaren,8.0,6.0,88.132,6.0,8.333333333333334,8.082903768654761,0.6600000000000108
10,2024,2,Alpine,20.0,18.0,89.479,18.0,9.333333333333334,1.5275252316519479,2.007000000000005
11,2024,2,Red Bull Racing,2.0,3.0,87.807,2.0,2.3333333333333335,1.527525231651951,0.33500000000000796
14,2024,2,Aston Martin,5.0,4.0,87.846,9.0,14.333333333333334,9.814954576223638,0.37400000000000944
16,2024,2,Ferrari,3.0,2.0,87.791,4.0,5.666666666666667,3.2145502536643162,0.3190000000000026
18,2024,2,Aston Martin,20.0,10.0,88.25,10.0,13.0,7.0,0.7780000000000058
20,2024,2,Haas F1 Team,12.0,13.0,89.02,12.0,10.333333333333334,1.5275252316519472,1.5480000000000018
22,2024,2,RB,15.0,9.0,88.547,14.0,14.333333333333334,4.932882862316248,1.0750000000000028
23,2024,2,Williams,11.0,12.0,88.98,15.0,13.0,7.54983443527075,1.5080000000000098
24,2024,2,Kick Sauber,18.0,20.0,,11.0,11.666666666666666,1.1547005383792504,
27,2024,2,Haas F1 Team,10.0,15.0,89.055,16.0,10.333333333333334,2.886751345948128,1.5830000000000126
31,2024,2,Alpine,13.0,17.0,89.475,17.0,9.0,3.605551275463996,2.003
38,2024,2,Ferrari,7.0,11.0,88.642,10.0,7.0,0.0,1.1700000000000017
44,2024,2,Mercedes,9.0,8.0,88.46,7.0,8.333333333333334,2.886751345948129,0.9879999999999995
63,2024,2,Mercedes,6.0,7.0,88.316,5.0,4.0,0.9999999999999999,0.8440000000000083
77,2024,2,Kick Sauber,17.0,16.0,89.179,19.0,19.0,1.0000000000000036,1.7070000000000078
81,2024,2,McLaren,4.0,5.0,88.089,8.0,10.666666666666666,3.7859388972001837,0.6170000000000044
1,2024,3,Red Bull Racing,20.0,1.0,75.915,1.0,8.333333333333334,10.214368964029708,0.0
3,2024,3,RB,12.0,18.0,78.085,16.0,14.0,7.211102550927979,2.1699999999999875
4,2024,3,McLaren,3.0,4.0,76.315,8.0,4.333333333333333,2.081665999466136,0.3999999999999915
10,2024,3,Alpine,13.0,17.0,77.982,20.0,14.0,5.5677643628300215,2.066999999999993
11,2024,3,Red Bull Racing,5.0,3.0,76.274,2.0,3.0,1.732050807568881,0.35899999999999466
14,2024,3,Aston Martin,8.0,10.0,76.71,5.0,13.333333333333334,9.073771725877465,0.7949999999999875
16,2024,3,Ferrari,2.0,5.0,76.304,3.0,13.666666666666666,10.969655114602888,0.3889999999999958
18,2024,3,Aston Martin,6.0,9.0,76.78,20.0,8.333333333333334,4.041451884327379,0.8649999999999949
20,2024,3,Haas F1 Team,10.0,14.0,77.427,12.0,14.333333333333334,2.516611478423583,1.5120000000000005
22,2024,3,RB,7.0,8.0,76.788,15.0,13.666666666666666,3.214550253664318,0.8729999999999905
23,2024,3,Williams,11.0,12.0,77.13,11.0,12.333333333333334,6.806859285554045,1.2149999999999892
24,2024,3,Kick Sauber,15.0,19.0,78.188,18.0,12.666666666666666,4.725815626252608,2.272999999999996
27,2024,3,Haas F1 Team,9.0,16.0,77.976,10.0,10.666666666666666,4.04145188432738,2.060999999999993
31,2024,3,Alpine,16.0,15.0,77.617,13.0,8.666666666666666,4.725815626252613,1.7019999999999982
44,2024,3,Mercedes,20.0,11.0,76.96,9.0,8.666666666666666,9.865765724632494,1.0449999999999875
55,2024,3,Ferrari,1.0,2.0,76.185,3.0,14.0,5.29150262212918,0.269999999999996
63,2024,3,Mercedes,17.0,7.0,76.724,6.0,8.666666666666666,9.81495457622364,0.8089999999999975
77,2024,3,Kick Sauber,14.0,13.0,77.34,17.0,12.0,4.582575694955841,1.4249999999999972
81,2024,3,McLaren,4.0,6.0,76.572,4.0,4.333333333333333,3.5118845842842474,0.6569999999999965
1,2024,4,Red Bull Racing,1.0,1.0,88.197,20.0,1.3333333333333333,0.5773502691896621,9.403999999999996
2,2024,4,Williams,17.0,19.0,90.139,14.0,15.333333333333334,1.154700538379255,11.34599999999999
3,2024,4,RB,20.0,11.0,89.472,12.0,12.0,6.000000000000001,10.678999999999988
4,2024,4,McLaren,5.0,3.0,88.489,3.0,4.666666666666667,3.7859388972001846,9.695999999999998
10,2024,4,Alpine,16.0,17.0,90.119,13.0,13.0,0.9999999999999944,11.325999999999993
11,2024,4,Red Bull Racing,2.0,2.0,88.263,5.0,2.6666666666666665,2.081665999466136,9.469999999999999
14,2024,4,Aston Martin,6.0,5.0,88.686,8.0,11.666666666666666,8.020806277010644,9.893
16,2024,4,Ferrari,4.0,8.0,88.786,2.0,4.333333333333333,1.5275252316519339,9.992999999999995
18,2024,4,Aston Martin,12.0,16.0,90.024,6.0,12.333333333333334,6.806859285554045,11.230999999999995
20,2024,4,Haas F1 Team,13.0,18.0,90.131,10.0,10.666666666666666,2.081665999466133,11.337999999999994
22,2024,4,RB,10.0,10.0,89.413,7.0,9.666666666666666,2.516611478423582,10.61999999999999
23,2024,4,Williams,20.0,14.0,89.714,11.0,10.666666666666666,1.5275252316519445,10.920999999999992
24,2024,4,Kick Sauber,20.0,20.0,90.143,15.0,16.666666666666668,2.8867513459481278,11.349999999999994
27,2024,4,Haas F1 Team,11.0,12.0,89.494,9.0,14.0,4.358898943540674,10.700999999999993
31,2024,4,Alpine,15.0,15.0,89.811,16.0,15.666666666666666,2.0816659994661317,11.018
44,2024,4,Mercedes,9.0,7.0,88.766,20.0,8.666666666666666,3.78593889720018,9.972999999999999
55,2024,4,Ferrari,3.0,4.0,88.682,1.0,13.0,7.549834435270748,9.888999999999996
63,2024,4,Mercedes,7.0,9.0,89.008,17.0,5.666666666666667,2.081665999466124,10.21499999999999
77,2024,4,Kick Sauber,14.0,13.0,89.593,14.0,12.333333333333334,6.658328118479393,10.799999999999997
81,2024,4,McLaren,8.0,6.0,88.76,4.0,6.0,4.358898943540675,9.966999999999999
1,2024,5,Red Bull Racing,1.0,1.0,93.66,1.0,2.6666666666666665,2.8867513459481358,6.846000000000004
2,2024,5,Williams,17.0,20.0,96.358,17.0,17.666666666666668,2.081665999466134,9.544000000000011
3,2024,5,RB,20.0,12.0,94.934,20.0,17.0,3.605551275463989,8.120000000000005
4,2024,5,McLaren,2.0,4.0,94.165,5.0,13.333333333333334,9.073771725877469,7.351000000000013
10,2024,5,Alpine,13.0,15.0,95.287,16.0,11.666666666666666,7.2341781380702335,8.473000000000013
11,2024,5,Red Bull Racing,3.0,2.0,93.982,2.0,2.6666666666666665,1.1547005383792575,7.168000000000006
14,2024,5,Aston Martin,7.0,3.0,94.148,6.0,9.666666666666666,6.110100926607787,7.334000000000003
16,2024,5,Ferrari,4.0,6.0,94.289,4.0,4.333333333333333,2.5166114784235756,7.4750000000000085
18,2024,5,Aston Martin,15.0,11.0,94.838,12.0,13.0,3.6055512754639882,8.024000000000001
20,2024,5,Haas F1 Team,16.0,17.0,95.516,13.0,13.0,3.0000000000000004,8.702000000000012
22,2024,5,RB,20.0,19.0,95.746,10.0,10.666666666666666,1.5275252316519439,8.932000000000002
23,2024,5,Williams,12.0,14.0,95.241,20.0,11.666666666666666,2.5166114784235805,8.427000000000007
24,2024,5,Kick Sauber,14.0,16.0,95.505,20.0,18.666666666666668,2.309401076758503,8.691000000000003
27,2024,5,Haas F1 Team,10.0,9.0,94.604,11.0,15.333333333333334,4.509249752822894,7.790000000000006
31,2024,5,Alpine,11.0,13.0,95.223,15.0,8.333333333333334,0.577350269189708,8.409000000000006
44,2024,5,Mercedes,9.0,18.0,95.573,9.0,5.666666666666667,0.5773502691895864,8.759
55,2024,5,Ferrari,5.0,7.0,94.297,3.0,9.333333333333334,9.291573243177568,7.483000000000004
63,2024,5,Mercedes,6.0,8.0,94.433,7.0,3.6666666666666665,1.5275252316519292,7.619000000000014
77,2024,5,Kick Sauber,20.0,10.0,94.665,14.0,11.333333333333334,3.7859388972001833,7.851000000000013
81,2024,5,McLaren,8.0,5.0,94.273,8.0,9.333333333333334,9.073771725877467,7.459000000000003
1,2024,6,Red Bull Racing,2.0,1.0,87.241,1.0,1.3333333333333333,0.5773502691896621,15.876000000000005
2,2024,6,Williams,20.0,17.0,88.487,17.0,18.333333333333332,1.527525231651948,17.122
3,2024,6,RB,15.0,18.0,88.617,20.0,15.0,4.358898943540674,17.25200000000001
4,2024,6,McLaren,1.0,5.0,87.594,2.0,7.0,2.645751311064598,16.229
10,2024,6,Alpine,12.0,12.0,87.976,13.0,13.333333333333334,6.50640709864771,16.611000000000004
11,2024,6,Red Bull Racing,4.0,4.0,87.46,3.0,7.0,7.810249675906655,16.095
14,2024,6,Aston Martin,9.0,15.0,88.427,7.0,7.333333333333333,4.7258156262526105,17.062000000000012
16,2024,6,Ferrari,3.0,2.0,87.382,4.0,9.666666666666666,9.073771725877465,16.01700000000001
18,2024,6,Aston Martin,17.0,11.0,88.177,15.0,17.0,2.6457513110645885,16.812000000000012
20,2024,6,Haas F1 Team,19.0,19.0,88.619,16.0,17.333333333333332,1.5275252316519472,17.254000000000005
22,2024,6,RB,7.0,10.0,88.167,20.0,15.0,5.000000000000001,16.802000000000007
23,2024,6,Williams,18.0,14.0,88.343,12.0,13.666666666666666,4.5092497528228925,16.97800000000001
24,2024,6,Kick Sauber,14.0,20.0,88.824,14.0,15.666666666666666,3.7859388972001824,17.459000000000003
27,2024,6,Haas F1 Team,11.0,9.0,88.146,10.0,14.0,3.6055512754639887,16.781000000000006
31,2024,6,Alpine,10.0,13.0,88.209,11.0,8.0,5.567764362830031,16.84400000000001
44,2024,6,Mercedes,6.0,8.0,87.697,9.0,5.333333333333333,1.5275252316519305,16.332000000000008
55,2024,6,Ferrari,5.0,3.0,87.455,5.0,6.666666666666667,2.3094010767584985,16.090000000000003
63,2024,6,Mercedes,8.0,7.0,88.067,6.0,4.333333333333333,1.1547005383792315,16.701999999999998
77,2024,6,Kick Sauber,16.0,16.0,88.463,20.0,12.333333333333334,7.094598884597588,17.098
81,2024,6,McLaren,13.0,6.0,87.675,8.0,6.333333333333333,4.725815626252608,16.310000000000002
1,2024,7,Red Bull Racing,1.0,1.0,74.746,2.0,2.6666666666666665,1.5275252316519596,3.3699999999999903
2,2024,7,Williams,17.0,20.0,76.731,20.0,19.333333333333332,1.1547005383792541,5.35499999999999
3,2024,7,RB,13.0,9.0,75.674,15.0,13.333333333333334,1.5275252316519456,4.298000000000002
4,2024,7,McLaren,2.0,3.0,74.837,1.0,8.333333333333334,7.767453465154032,3.4609999999999985
10,2024,7,Alpine,16.0,15.0,76.015,12.0,11.333333333333334,1.5275252316519334,4.638999999999996
11,2024,7,Red Bull Racing,8.0,11.0,75.706,4.0,3.0,1.7320508075688887,4.329999999999998
14,2024,7,Aston Martin,19.0,19.0,76.917,9.0,9.666666666666666,4.618802153517007,5.540999999999997
16,2024,7,Ferrari,3.0,4.0,74.97,3.0,7.333333333333333,3.511884584284241,3.593999999999994
18,2024,7,Aston Martin,9.0,13.0,75.992,17.0,12.0,5.2915026221291805,4.616
20,2024,7,Haas F1 Team,12.0,18.0,76.854,19.0,19.0,1.0000000000000027,5.477999999999994
22,2024,7,RB,10.0,7.0,75.358,7.0,13.0,3.605551275463993,3.9819999999999993
23,2024,7,Williams,20.0,14.0,76.2,18.0,13.666666666666666,7.767453465154028,4.823999999999998
24,2024,7,Kick Sauber,15.0,17.0,76.834,14.0,13.0,3.6055512754639887,5.457999999999998
27,2024,7,Haas F1 Team,11.0,10.0,75.569,11.0,13.333333333333334,2.0816659994661326,4.192999999999998
31,2024,7,Alpine,14.0,12.0,75.906,10.0,10.666666666666666,2.3094010767585145,4.530000000000001
44,2024,7,Mercedes,6.0,8.0,75.504,6.0,6.0,3.4641016151377486,4.128
55,2024,7,Ferrari,5.0,5.0,75.233,5.0,5.333333333333333,3.511884584284244,3.8569999999999993
63,2024,7,Mercedes,7.0,6.0,75.234,8.0,3.6666666666666665,1.1547005383792288,3.85799999999999
77,2024,7,Kick Sauber,18.0,16.0,76.626,16.0,14.666666666666666,5.131601439446885,5.25
81,2024,7,McLaren,4.0,2.0,74.82,13.0,9.0,6.928203230275509,3.4439999999999884
1,2024,8,Red Bull Racing,6.0,6.0,70.567,1.0,1.0,0.0,0.6129999999999995
2,2024,8,Williams,15.0,15.0,72.02,17.0,19.0,1.7320508075688794,2.0660000000000025
3,2024,8,RB,12.0,12.0,71.482,13.0,11.333333333333334,2.886751345948128,1.5280000000000058
4,2024,8,McLaren,4.0,4.0,70.542,2.0,8.0,5.567764362830025,0.5880000000000081
10,2024,8,Alpine,10.0,10.0,70.896,16.0,10.0,4.358898943540667,0.9420000000000073
11,2024,8,Red Bull Racing,20.0,16.0,72.06,8.0,5.333333333333333,3.055050463303899,2.1060000000000088
14,2024,8,Aston Martin,11.0,14.0,72.019,19.0,6.666666666666667,4.5092497528229005,2.065000000000012
16,2024,8,Ferrari,1.0,1.0,70.27,3.0,10.0,8.717797887081346,0.3160000000000025
18,2024,8,Aston Martin,14.0,13.0,71.563,9.0,13.333333333333334,3.7859388972001815,1.6090000000000089
20,2024,8,Haas F1 Team,20.0,15.0,71.725,12.0,16.333333333333332,4.0414518843273814,1.7710000000000008
22,2024,8,RB,8.0,8.0,70.858,10.0,12.333333333333334,2.08166599946614,0.9040000000000106
23,2024,8,Williams,9.0,9.0,70.948,20.0,8.0,3.6055512754639913,0.9939999999999998
24,2024,8,Kick Sauber,16.0,18.0,73.028,15.0,17.0,2.6457513110645907,3.0740000000000123
27,2024,8,Haas F1 Team,20.0,14.0,71.44,11.0,12.666666666666666,2.0816659994661326,1.4860000000000042
31,2024,8,Alpine,20.0,11.0,71.285,14.0,12.666666666666666,6.429100507328638,1.331000000000003
44,2024,8,Mercedes,7.0,7.0,70.621,6.0,3.6666666666666665,0.5773502691895664,0.6670000000000016
55,2024,8,Ferrari,3.0,3.0,70.518,5.0,11.0,7.937253933193769,0.5640000000000072
63,2024,8,Mercedes,5.0,5.0,70.543,7.0,10.0,8.888194417315589,0.5890000000000128
77,2024,8,Kick Sauber,13.0,17.0,72.512,18.0,13.0,4.358898943540674,2.558000000000007
81,2024,8,McLaren,2.0,2.0,70.424,4.0,6.0,4.35889894354067,0.4700000000000131
1,2024,9,Red Bull Racing,1.0,2.0,72.0,6.0,2.0,1.732050807568889,7.608999999999995
2,2024,9,Williams,20.0,13.0,72.736,15.0,16.0,3.60555127546399,8.344999999999999
3,2024,9,RB,8.0,5.0,72.178,12.0,10.333333333333334,2.081665999466132,7.786999999999992
4,2024,9,McLaren,2.0,3.0,72.021,4.0,6.666666666666667,7.371114795831996,7.6299999999999955
10,2024,9,Alpine,9.0,15.0,72.94,10.0,14.666666666666666,5.033222956847164,8.548999999999992
11,2024,9,Red Bull Racing,20.0,16.0,73.326,20.0,14.333333333333334,9.814954576223636,8.934999999999988
14,2024,9,Aston Martin,6.0,6.0,72.228,11.0,11.333333333333334,7.767453465154029,7.836999999999989
16,2024,9,Ferrari,20.0,11.0,72.691,1.0,3.0,1.7320508075688585,8.299999999999997
18,2024,9,Aston Martin,7.0,9.0,72.659,14.0,11.333333333333334,3.2145502536643176,8.268
20,2024,9,Haas F1 Team,12.0,14.0,72.916,20.0,18.333333333333332,1.5275252316519512,8.524999999999991
22,2024,9,RB,14.0,8.0,72.303,8.0,18.666666666666668,1.527525231651944,7.911999999999992
23,2024,9,Williams,20.0,10.0,72.485,9.0,11.0,2.000000000000003,8.093999999999994
24,2024,9,Kick Sauber,15.0,20.0,74.292,16.0,12.0,3.9999999999999973,9.900999999999996
27,2024,9,Haas F1 Team,11.0,19.0,73.978,20.0,18.666666666666668,2.3094010767585034,9.586999999999989
31,2024,9,Alpine,10.0,18.0,73.435,20.0,9.0,4.358898943540685,9.043999999999997
